event,model,condition,n_cell_times,proportion_active_pct,mae_mm,rmse_mm,bias_mm,residual_mae_mm,csi_0p03,csi_0p15
event1,prior_only,target_wet_0p03m,1291340,16.995913631371856,11.298659324645996,22.934133529663086,-5.673064708709717,11.298659324645996,0.9064243344123158,0.8942704474882965
event1,prior_only,target_wet_0p15m,304579,4.008702880674035,13.346029281616211,29.197729110717773,-2.4997715950012207,13.346029281616211,0.9955512362966586,0.9313708430325137
event1,prior_only,wet_either_0p03m,1409968,18.557230745580647,11.228035926818848,22.547107696533203,-5.133359909057617,11.228035926818848,0.8947834329658905,0.8941266949499789
event1,prior_only,effect_abs_over_1mm,1570071,20.66441921656701,10.338798522949219,21.131654739379883,-4.694118499755859,10.338798522949219,0.8753263964151144,0.8834404311087749
event1,prior_only,net_drainage_over_1mm,963819,12.685260644195324,13.983274459838867,25.71443748474121,-6.016036033630371,13.983274459838867,0.8334651342612118,0.8451846132247648
event1,prior_only,positive_residual_over_1mm,606252,7.979158572371683,4.544813632965088,10.258662223815918,-2.592536687850952,4.544813632965088,0.949450002333795,0.9436057369433022
event1,prior_only,effect_abs_over_5mm,896049,11.793308821439062,14.995063781738281,26.40472412109375,-6.846332550048828,14.995063781738281,0.8476402745944003,0.8534781040255669
event1,prior_only,net_drainage_over_5mm,654260,8.61101371634221,17.940889358520508,29.84837532043457,-7.565418720245361,17.940889358520508,0.8052466444843804,0.8126669712480351
event1,prior_only,positive_residual_over_5mm,241789,3.1822951050968524,7.023910999298096,13.154108047485352,-4.900547504425049,7.023910999298096,0.9516203333284842,0.9313513992730281
event1,prior_only,effect_abs_over_10mm,661920,8.71183046360963,17.87405776977539,29.580400466918945,-8.120685577392578,17.87405776977539,0.8252762918057251,0.8340218854998758
event1,prior_only,net_drainage_over_10mm,539221,7.096933065050229,19.78513526916504,31.880817413330078,-8.299970626831055,19.78513526916504,0.7891106493186455,0.797637737103596
event1,prior_only,positive_residual_over_10mm,122699,1.6148973985593997,9.475506782531738,15.926521301269531,-7.332790374755859,9.475506782531738,0.9560467806194577,0.9221784659446881
event1,prior_only,near_inlet_0_20m,163872,2.1567939958494033,3.809927463531494,11.425899505615234,-2.0376639366149902,3.809927463531494,0.5653703816052903,0.6272430668841762
event1,prior_only,near_inlet_20_60m,1650312,21.72050754783136,3.8818740844726562,12.974114418029785,-2.239764451980591,3.8818740844726562,0.7956985320966917,0.8292258974976766
event1,prior_only,near_inlet_60_100m,1296936,17.06956513498915,3.0513172149658203,11.65896224975586,-1.453727126121521,3.0513172149658203,0.8651932407997607,0.8541288387147706
event1,prior_only,near_inlet_100_infm,4486824,59.05313332133009,1.781461238861084,7.718153476715088,-0.5131528973579407,1.781461238861084,0.9343854712812675,0.9236777860334063
event1,prior_only,near_pipe_0_20m,589536,7.759151686298293,4.145360469818115,13.157992362976074,-2.342428207397461,4.145360469818115,0.7328525200397623,0.7934904601571269
event1,prior_only,near_pipe_20_60m,1712232,22.53546485733509,3.5391101837158203,12.306490898132324,-1.9739766120910645,3.5391101837158203,0.8204101109188705,0.8341583367930253
event1,prior_only,near_pipe_60_100m,1041552,13.708340045675515,2.860997438430786,11.403593063354492,-1.2608306407928467,2.860997438430786,0.8780252742373873,0.8761763946584055
event1,prior_only,near_pipe_100_infm,4254624,55.997043410691106,1.7622277736663818,7.6028313636779785,-0.5039156675338745,1.7622277736663818,0.9354212610981929,0.9242371381620529
event1,dynamic_no_prior,all_active,7597944,100.0,4.214704990386963,17.205461502075195,-0.1092337965965271,4.214704990386963,0.9019987954122043,0.7323672157636171
event1,dynamic_no_prior,target_wet_0p03m,1291340,16.995913631371856,18.37248992919922,34.08108901977539,-5.487429618835449,18.37248992919922,0.9706940077748695,0.7466923065275654
event1,dynamic_no_prior,target_wet_0p15m,304579,4.008702880674035,33.6599006652832,52.00634002685547,-25.00852394104004,33.6599006652832,0.9999047866070871,0.8095403819698666
event1,dynamic_no_prior,wet_either_0p03m,1409968,18.557230745580647,21.058156967163086,39.83987045288086,-0.8096010684967041,21.058156967163086,0.9025482398633105,0.7323672157636171
event1,dynamic_no_prior,effect_abs_over_1mm,1570071,20.66441921656701,18.794464111328125,37.48472213745117,0.3354831039905548,18.794464111328125,0.8850735484503041,0.719725528824482
event1,dynamic_no_prior,net_drainage_over_1mm,963819,12.685260644195324,22.000736236572266,43.46333312988281,9.158349990844727,22.000736236572266,0.8688168824365786,0.6945945945945946
event1,dynamic_no_prior,positive_residual_over_1mm,606252,7.979158572371683,13.697132110595703,25.213281631469727,-13.691104888916016,13.697132110595703,0.9175310156460926,0.7648783676518653
event1,dynamic_no_prior,effect_abs_over_5mm,896049,11.793308821439062,28.298492431640625,48.273521423339844,4.390888690948486,28.298492431640625,0.850174467664566,0.6675656585115264
event1,dynamic_no_prior,net_drainage_over_5mm,654260,8.61101371634221,29.560514450073242,51.95679473876953,15.209039688110352,29.560514450073242,0.8370995374336132,0.6468166650147025
event1,dynamic_no_prior,positive_residual_over_5mm,241789,3.1822951050968524,24.883573532104492,36.48802185058594,-24.88208770751953,24.883573532104492,0.8873018807343913,0.7146520311305052
event1,dynamic_no_prior,effect_abs_over_10mm,661920,8.71183046360963,34.1868896484375,55.01973342895508,8.989205360412598,34.1868896484375,0.8301805317694525,0.6351065054691998
event1,dynamic_no_prior,net_drainage_over_10mm,539221,7.096933065050229,33.911048889160156,56.76360321044922,19.089672088623047,33.911048889160156,0.8177491894153331,0.626024170817406
event1,dynamic_no_prior,positive_residual_over_10mm,122699,1.6148973985593997,35.39908981323242,46.58853530883789,-35.39896011352539,35.39908981323242,0.8832253357936747,0.6617124759642574
event1,dynamic_no_prior,near_inlet_0_20m,163872,2.1567939958494033,16.38178825378418,52.55834197998047,15.73242473602295,16.38178825378418,0.43095265655747195,0.1182896379525593
event1,dynamic_no_prior,near_inlet_20_60m,1650312,21.72050754783136,6.12885856628418,22.14319610595703,2.7967114448547363,6.12885856628418,0.8443240634756228,0.637551819438047
event1,dynamic_no_prior,near_inlet_60_100m,1296936,17.06956513498915,4.171544075012207,15.98478889465332,0.132352814078331,4.171544075012207,0.909121152390695,0.6953754773016546
event1,dynamic_no_prior,near_inlet_100_infm,4486824,59.05313332133009,3.0787534713745117,12.091190338134766,-1.826493501663208,3.0787532329559326,0.946093881080523,0.7930081371652072
event1,dynamic_no_prior,near_pipe_0_20m,589536,7.759151686298293,9.775873184204102,36.24144744873047,7.600259780883789,9.775873184204102,0.7117202268431002,0.4527830687830688
event1,dynamic_no_prior,near_pipe_20_60m,1712232,22.53546485733509,5.285069942474365,18.730295181274414,1.7563732862472534,5.285069942474365,0.8660431165684058,0.6722487704975131
event1,dynamic_no_prior,near_pipe_60_100m,1041552,13.708340045675515,3.9920084476470947,15.706244468688965,-0.3440572917461395,3.9920084476470947,0.9166561950238753,0.7010615329255128
event1,dynamic_no_prior,near_pipe_100_infm,4254624,55.997043410691106,3.067889451980591,12.044846534729004,-1.8707984685897827,3.067889451980591,0.9470349411121656,0.7949270354863623
event1,hybrid_dynamic,all_active,7597944,100.0,2.3074543476104736,9.576993942260742,-0.668440043926239,2.3074543476104736,0.9072234791455033,0.8818491515170811
event1,hybrid_dynamic,target_wet_0p03m,1291340,16.995913631371856,10.344841957092285,21.405895233154297,-5.3572516441345215,10.344841957092285,0.9467816376786904,0.8822929806454901
event1,hybrid_dynamic,target_wet_0p15m,304579,4.008702880674035,15.51567268371582,33.156944274902344,-7.436325550079346,15.51567268371582,0.9982073616368824,0.9093863989309834
event1,hybrid_dynamic,wet_either_0p03m,1409968,18.557230745580647,11.036839485168457,22.10787010192871,-3.487466812133789,11.036839485168457,0.9111394301172631,0.8818491515170811
event1,hybrid_dynamic,effect_abs_over_1mm,1570071,20.66441921656701,10.090083122253418,20.79728889465332,-2.937464475631714,10.090083122253418,0.8960240892612656,0.8693652486757182
event1,hybrid_dynamic,net_drainage_over_1mm,963819,12.685260644195324,13.731879234313965,25.340818405151367,-2.857142925262451,13.731879234313965,0.864061788445259,0.8227242430013331
event1,hybrid_dynamic,positive_residual_over_1mm,606252,7.979158572371683,4.300358295440674,9.96282958984375,-3.065159559249878,4.300358772277832,0.9557048695429896,0.9415753733887389
event1,hybrid_dynamic,effect_abs_over_5mm,896049,11.793308821439062,15.354450225830078,26.54046058654785,-4.130194664001465,15.354450225830078,0.8701870585426441,0.8324709059610568
event1,hybrid_dynamic,net_drainage_over_5mm,654260,8.61101371634221,18.360828399658203,29.937768936157227,-3.5629870891571045,18.360828399658203,0.8393902260420123,0.7820379938127527
event1,hybrid_dynamic,positive_residual_over_5mm,241789,3.1822951050968524,7.219453811645508,13.60888385772705,-5.665009498596191,7.219453811645508,0.9507783960529571,0.9267117110457294
event1,hybrid_dynamic,effect_abs_over_10mm,661920,8.71183046360963,18.727031707763672,30.144601821899414,-4.7138495445251465,18.727031707763672,0.8517328384862431,0.8070267645082528
event1,hybrid_dynamic,net_drainage_over_10mm,539221,7.096933065050229,20.693450927734375,32.379337310791016,-3.878135919570923,20.693450927734375,0.8253974177177401,0.7613359729471162
event1,hybrid_dynamic,positive_residual_over_10mm,122699,1.6148973985593997,10.08529281616211,17.1655216217041,-8.386531829833984,10.08529281616211,0.9545111880204229,0.9148413053196245
event1,hybrid_dynamic,near_inlet_0_20m,163872,2.1567939958494033,5.284698009490967,18.013591766357422,2.7741692066192627,5.284698009490967,0.5131220309944708,0.4805194805194805
event1,hybrid_dynamic,near_inlet_20_60m,1650312,21.72050754783136,3.5524654388427734,12.551545143127441,-0.9896988272666931,3.5524654388427734,0.8444006920828113,0.8098703220804849
event1,hybrid_dynamic,near_inlet_60_100m,1296936,17.06956513498915,2.7237865924835205,10.502744674682617,-1.1020255088806152,2.7237865924835205,0.9034805649165231,0.8302178496134927
event1,hybrid_dynamic,near_inlet_100_infm,4486824,59.05313332133009,1.6204423904418945,7.32351016998291,-0.5506814122200012,1.6204423904418945,0.9474702311403304,0.9165135702409632
event1,hybrid_dynamic,near_pipe_0_20m,589536,7.759151686298293,4.342963218688965,15.269694328308105,0.14481566846370697,4.342963218688965,0.7490549498712541,0.7484601060020054
event1,hybrid_dynamic,near_pipe_20_60m,1712232,22.53546485733509,3.2141637802124023,11.555689811706543,-1.016953468322754,3.2141637802124023,0.8649719080991303,0.816820050910515
event1,hybrid_dynamic,near_pipe_60_100m,1041552,13.708340045675515,2.534196138381958,10.210443496704102,-1.0305631160736084,2.534196138381958,0.9135710134946086,0.8558590770404272
event1,hybrid_dynamic,near_pipe_100_infm,4254624,55.997043410691106,1.6050026416778564,7.226558685302734,-0.552222490310669,1.6050026416778564,0.9478345999130394,0.9170865245921622
event1,hybrid_mask,all_active,7597944,100.0,2.2324814796447754,9.218221664428711,-0.6953922510147095,2.2324814796447754,0.915996451362796,0.881946455910953
event1,hybrid_mask,target_wet_0p03m,1291340,16.995913631371856,10.091841697692871,20.78483772277832,-5.275299072265625,10.091841697692871,0.9514775349636811,0.882362119972104
event1,hybrid_mask,target_wet_0p15m,304579,4.008702880674035,15.399319648742676,32.52133560180664,-7.129247665405273,15.399319648742676,0.9984306206271608,0.909721287416401
event1,hybrid_mask,wet_either_0p03m,1409968,18.557230745580647,10.62391471862793,21.276756286621094,-3.619875907897949,10.62391471862793,0.9198793439834454,0.881946455910953
event1,hybrid_mask,effect_abs_over_1mm,1570071,20.66441921656701,9.728671073913574,20.038326263427734,-3.095844268798828,9.728671073913574,0.9058015899955991,0.8694454585874213
event1,hybrid_mask,net_drainage_over_1mm,963819,12.685260644195324,13.170478820800781,24.38547134399414,-3.1347854137420654,13.170478820800781,0.8781096139808977,0.8231617012924446
event1,hybrid_mask,positive_residual_over_1mm,606252,7.979158572371683,4.256887435913086,9.722027778625488,-3.033936023712158,4.256887435913086,0.9570707400112182,0.9411585815393689
event1,hybrid_mask,effect_abs_over_5mm,896049,11.793308821439062,14.795363426208496,25.62518882751465,-4.46713399887085,14.795363426208496,0.8824103093369188,0.8323090158825014
event1,hybrid_mask,net_drainage_over_5mm,654260,8.61101371634221,17.605470657348633,28.8583927154541,-4.034252643585205,17.605470657348633,0.8558096266954748,0.7819459707321701
event1,hybrid_mask,positive_residual_over_5mm,241789,3.1822951050968524,7.191457748413086,13.415877342224121,-5.6384711265563965,7.191457748413086,0.951224364043919,0.9265075562653418
event1,hybrid_mask,effect_abs_over_10mm,661920,8.71183046360963,18.02354621887207,29.13547134399414,-5.20950174331665,18.02354621887207,0.8659590743590242,0.8065457591511654
event1,hybrid_mask,net_drainage_over_10mm,539221,7.096933065050229,19.833620071411133,31.242204666137695,-4.488431453704834,19.833620071411133,0.8428444891527868,0.7609905187259893
event1,hybrid_mask,positive_residual_over_10mm,122699,1.6148973985593997,10.068880081176758,17.025718688964844,-8.37836742401123,10.068880081176758,0.9549430683950342,0.9141630901287554
event1,hybrid_mask,near_inlet_0_20m,163872,2.1567939958494033,4.273504734039307,15.951603889465332,-0.07930082827806473,4.273504734039307,0.5529277527099217,0.44152542372881354
event1,hybrid_mask,near_inlet_20_60m,1650312,21.72050754783136,3.493420362472534,12.408514976501465,-1.2726112604141235,3.493420362472534,0.8502391346925366,0.8065989308599143
event1,hybrid_mask,near_inlet_60_100m,1296936,17.06956513498915,2.6636626720428467,10.235625267028809,-1.0060003995895386,2.6636626720428467,0.9109976766375855,0.8297009019143081
event1,hybrid_mask,near_inlet_100_infm,4486824,59.05313332133009,1.569512963294983,6.905591011047363,-0.4158022999763489,1.569512963294983,0.953550623989386,0.9176349932757336
event1,hybrid_mask,near_pipe_0_20m,589536,7.759151686298293,4.035899639129639,14.757306098937988,-0.9981077313423157,4.035899639129639,0.7752239740229255,0.7387772862426571
event1,hybrid_mask,near_pipe_20_60m,1712232,22.53546485733509,3.159457206726074,11.319087028503418,-1.1901640892028809,3.159457206726074,0.8704827280087274,0.8148911798396334
event1,hybrid_mask,near_pipe_60_100m,1041552,13.708340045675515,2.4654998779296875,9.858981132507324,-0.8391224145889282,2.4654998779296875,0.9218910916580845,0.8558807420284333
event1,hybrid_mask,near_pipe_100_infm,4254624,55.997043410691106,1.5524970293045044,6.798367500305176,-0.41914480924606323,1.5524970293045044,0.9540089495655544,0.9182731056017113
event1,hybrid_hydraulic,all_active,7597944,100.0,2.272002935409546,9.400166511535645,-0.6793385148048401,2.272002935409546,0.9124198079926962,0.8806565370439919
event1,hybrid_hydraulic,target_wet_0p03m,1291340,16.995913631371856,10.222447395324707,21.191390991210938,-5.29149055480957,10.222447395324707,0.9503717069091022,0.8811164538419897
event1,hybrid_hydraulic,target_wet_0p15m,304579,4.008702880674035,15.694160461425781,33.382659912109375,-7.359102249145508,15.694160461425781,0.9982861589275689,0.9084572475449719
event1,hybrid_hydraulic,wet_either_0p03m,1409968,18.557230745580647,10.814129829406738,21.694904327392578,-3.5504465103149414,10.814129829406738,0.9167025827457911,0.8806565370439919
event1,hybrid_hydraulic,effect_abs_over_1mm,1570071,20.66441921656701,9.902494430541992,20.430923461914062,-3.031798839569092,9.902494430541992,0.9020511445214938,0.8680389640901451
event1,hybrid_hydraulic,net_drainage_over_1mm,963819,12.685260644195324,13.463800430297852,24.921354293823242,-3.063493251800537,13.463800430297852,0.8724849256876384,0.8204829308909243
event1,hybrid_hydraulic,positive_residual_over_1mm,606252,7.979158572371683,4.240734100341797,9.677699089050293,-2.9814116954803467,4.240734100341797,0.9570103060521978,0.9417184980419259
event1,hybrid_hydraulic,effect_abs_over_5mm,896049,11.793308821439062,15.045818328857422,26.131301879882812,-4.360962390899658,15.045818328857422,0.8781854576902249,0.8305306543019062
event1,hybrid_hydraulic,net_drainage_over_5mm,654260,8.61101371634221,17.972972869873047,29.47960662841797,-3.918745994567871,17.972972869873047,0.8499179471878263,0.7787880704639616
event1,hybrid_hydraulic,positive_residual_over_5mm,241789,3.1822951050968524,7.125191688537598,13.3790283203125,-5.55756139755249,7.125191688537598,0.951726680833309,0.9273039157695493
event1,hybrid_hydraulic,effect_abs_over_10mm,661920,8.71183046360963,18.333341598510742,29.713674545288086,-5.051275730133057,18.333341598510742,0.8614552035563052,0.8045071284179168
event1,hybrid_hydraulic,net_drainage_over_10mm,539221,7.096933065050229,20.243600845336914,31.91570281982422,-4.330198764801025,20.243600845336914,0.8371979416263627,0.7575674396592522
event1,hybrid_hydraulic,positive_residual_over_10mm,122699,1.6148973985593997,9.938397407531738,16.92643165588379,-8.220168113708496,9.938397407531738,0.9554628471567838,0.9153663879822953
event1,hybrid_hydraulic,near_inlet_0_20m,163872,2.1567939958494033,4.658621788024902,16.587173461914062,1.4379026889801025,4.658621788024902,0.5396024397735749,0.4459016393442623
event1,hybrid_hydraulic,near_inlet_20_60m,1650312,21.72050754783136,3.5472519397735596,12.534576416015625,-1.279942512512207,3.5472519397735596,0.8466200318969193,0.8035171438670908
event1,hybrid_hydraulic,near_inlet_60_100m,1296936,17.06956513498915,2.727792978286743,10.510796546936035,-1.086954116821289,2.727792978286743,0.9074819089728924,0.8275204687750842
event1,hybrid_hydraulic,near_inlet_100_infm,4486824,59.05313332133009,1.5840352773666382,7.06127405166626,-0.4179333746433258,1.5840352773666382,0.951895583619091,0.9171725680425248
event1,hybrid_hydraulic,near_pipe_0_20m,589536,7.759151686298293,4.229143142700195,15.06373405456543,-0.8908063769340515,4.229143142700195,0.7580173534133476,0.7299877069925519
event1,hybrid_hydraulic,near_pipe_20_60m,1712232,22.53546485733509,3.201573610305786,11.48348617553711,-1.1197903156280518,3.2015738487243652,0.8677590145185868,0.812318248652181
event1,hybrid_hydraulic,near_pipe_60_100m,1041552,13.708340045675515,2.517414093017578,10.09476375579834,-0.907468855381012,2.517414093017578,0.91883723427099,0.8557591623036649
event1,hybrid_hydraulic,near_pipe_100_infm,4254624,55.997043410691106,1.56663978099823,6.952750205993652,-0.4169338345527649,1.56663978099823,0.95237211991937,0.9177517944555761
event1,hybrid_all,all_active,7597944,100.0,2.245790958404541,9.2376070022583,-0.6995419263839722,2.245790958404541,0.9155576698241512,0.8817502491395531
event1,hybrid_all,target_wet_0p03m,1291340,16.995913631371856,10.129962921142578,20.906946182250977,-5.299986839294434,10.129962921142578,0.950874285625784,0.882070408673523
event1,hybrid_all,target_wet_0p15m,304579,4.008702880674035,15.476371765136719,32.86130905151367,-7.2954630851745605,15.476371765136719,0.9982598931640068,0.9092583533336179
event1,hybrid_all,wet_either_0p03m,1409968,18.557230745580647,10.653377532958984,21.31564712524414,-3.656594753265381,10.653377532958984,0.919697554143276,0.8817502491395531
event1,hybrid_all,effect_abs_over_1mm,1570071,20.66441921656701,9.755302429199219,20.075027465820312,-3.1335253715515137,9.755302429199219,0.9056762995410854,0.8692727976192629
event1,hybrid_all,net_drainage_over_1mm,963819,12.685260644195324,13.203367233276367,24.4339542388916,-3.199474811553955,13.203367233276367,0.8780211970285805,0.8226651114628833
event1,hybrid_all,positive_residual_over_1mm,606252,7.979158572371683,4.273573398590088,9.724587440490723,-3.0286786556243896,4.273573398590088,0.9568256385914214,0.9414458830576418
event1,hybrid_all,effect_abs_over_5mm,896049,11.793308821439062,14.818618774414062,25.66946029663086,-4.526442527770996,14.818618774414062,0.8826262738372872,0.832107571548583
event1,hybrid_all,net_drainage_over_5mm,654260,8.61101371634221,17.63309097290039,28.90873908996582,-4.115084171295166,17.63309097290039,0.8560443789481589,0.7814215864677121
event1,hybrid_all,positive_residual_over_5mm,241789,3.1822951050968524,7.202901363372803,13.436224937438965,-5.6395416259765625,7.202901363372803,0.9513210366474875,0.9268278258298218
event1,hybrid_all,effect_abs_over_10mm,661920,8.71183046360963,18.044424057006836,29.184171676635742,-5.266880035400391,18.044424057006836,0.8666258827190398,0.8062844637785272
event1,hybrid_all,net_drainage_over_10mm,539221,7.096933065050229,19.863191604614258,31.297147750854492,-4.568160533905029,19.863191604614258,0.8435836710504916,0.760284870065914
event1,hybrid_all,positive_residual_over_10mm,122699,1.6148973985593997,10.051538467407227,17.032217025756836,-8.33752155303955,10.051538467407227,0.9552233691694865,0.9148322792589447
event1,hybrid_all,near_inlet_0_20m,163872,2.1567939958494033,4.218630313873291,15.480728149414062,-0.12199535220861435,4.218630313873291,0.5546459484826364,0.4388551604509974
event1,hybrid_all,near_inlet_20_60m,1650312,21.72050754783136,3.5119645595550537,12.41130542755127,-1.271282434463501,3.5119645595550537,0.8506977566917047,0.8038466977796634
event1,hybrid_all,near_inlet_60_100m,1296936,17.06956513498915,2.6845054626464844,10.30183219909668,-0.9887614250183105,2.6845054626464844,0.9106776839699948,0.8306357685047592
event1,hybrid_all,near_inlet_100_infm,4486824,59.05313332133009,1.5812097787857056,6.958097457885742,-0.4267418682575226,1.5812097787857056,0.9526134029636061,0.9178793776202786
event1,hybrid_all,near_pipe_0_20m,589536,7.759151686298293,4.043787479400635,14.61672306060791,-1.0613641738891602,4.043787479400635,0.7773354382593177,0.7355030443606843
event1,hybrid_all,near_pipe_20_60m,1712232,22.53546485733509,3.1739261150360107,11.340200424194336,-1.1649563312530518,3.1739261150360107,0.870329011279405,0.8139542489003712
event1,hybrid_all,near_pipe_60_100m,1041552,13.708340045675515,2.487098217010498,9.927084922790527,-0.8253143429756165,2.487098217010498,0.9215288619914479,0.855531226199543
event1,hybrid_all,near_pipe_100_infm,4254624,55.997043410691106,1.5640619993209839,6.8488335609436035,-0.4313153624534607,1.5640619993209839,0.9530424860197559,0.9186097244206339
event20,surface_matched,all_active,7597944,100.0,3.321641206741333,20.103843688964844,2.672625780105591,3.321641206741333,0.8832780881201381,0.6902998956490177
event20,surface_matched,target_wet_0p03m,1099047,14.465057915667712,16.259658813476562,46.124656677246094,12.983726501464844,16.259658813476562,0.9821945740264065,0.7154027722921251
event20,surface_matched,target_wet_0p15m,157302,2.070323234811944,23.490015029907227,71.14946746826172,16.10284423828125,23.490015029907227,1.0,0.9672413573889715
event20,surface_matched,wet_either_0p03m,1222127,16.08496982867997,19.118396759033203,50.03377914428711,16.172382354736328,19.118396759033203,0.8832780881201381,0.6902998956490177
event20,surface_matched,effect_abs_over_1mm,1298061,17.084371772153098,19.047029495239258,48.63642883300781,15.649877548217773,19.047029495239258,0.844012606221795,0.6494046669171887
event20,surface_matched,net_drainage_over_1mm,868164,11.426301641601992,25.939054489135742,59.14517593383789,25.939054489135742,25.939054489135742,0.8104689118357867,0.5548776181800206
event20,surface_matched,positive_residual_over_1mm,429897,5.658070130551107,5.128798961639404,8.840290069580078,-5.128798961639404,5.128798961639404,0.928452914266752,0.9036178900389327
event20,surface_matched,effect_abs_over_5mm,626392,8.244230281244505,36.94651412963867,69.96258544921875,32.21110153198242,36.94651412963867,0.7787404895040791,0.5309402625234396
event20,surface_matched,net_drainage_over_5mm,506889,6.671396893685976,42.73102569580078,77.37239837646484,42.73102569580078,42.73102569580078,0.7509451272560465,0.4507762411911196
event20,surface_matched,positive_residual_over_5mm,119503,1.572833387558529,12.410661697387695,16.2496337890625,-12.410661697387695,12.410661697387695,0.8982578194078724,0.8481618674867207
event20,surface_matched,effect_abs_over_10mm,424374,5.585379413167562,51.15021514892578,84.85172271728516,46.40974807739258,51.15021514892578,0.7475366613097629,0.44089708620167123
event20,surface_matched,net_drainage_over_10mm,373891,4.920949667436348,55.36627960205078,89.98184204101562,55.36627960205078,55.36627960205078,0.7249658889050982,0.37719718841496386
event20,surface_matched,positive_residual_over_10mm,50483,0.6644297457312136,19.92481231689453,23.600997924804688,-19.92481231689453,19.92481231689453,0.909737496659609,0.7984766922460199
event20,surface_matched,near_inlet_0_20m,163872,2.1567939958494033,16.553241729736328,53.983863830566406,16.53696632385254,16.553241729736328,0.30396518689312507,0.0462766824181196
event20,surface_matched,near_inlet_20_60m,1650312,21.72050754783136,7.005112171173096,31.844179153442383,6.610524654388428,7.005112171173096,0.7872896197571908,0.49282096069868997
event20,surface_matched,near_inlet_60_100m,1296936,17.06956513498915,3.876429557800293,21.724082946777344,3.26446533203125,3.876429557800293,0.8914975895107479,0.6420137045184455
event20,surface_matched,near_inlet_100_infm,4486824,59.05313332133009,1.323191523551941,8.280970573425293,0.5467756390571594,1.323191523551941,0.9502903855394527,0.8364404038340398
