event,step,time_h,raw_m3,active_direct_m3,inactive_reassigned_m3,injected_reconstructed_m3,roundoff_m3
event66,48,4.0,32613.514870405197,15493.653170692922,17119.861699712277,32613.514527869225,-0.0003425359718676191
event66,49,4.083333333333333,6988.61026763916,3320.0685088008645,3668.541758838296,6988.610282343627,1.4704466138937278e-05
event66,50,4.166666666666667,4270.817413926125,2028.9307660594584,2241.8866478666664,4270.817325228453,-8.869767179930932e-05
event66,51,4.25,6600.354194641113,3135.6202876478437,3464.73390699327,6600.35430752039,0.00011287927600278636
event66,52,4.333333333333333,25624.904453754425,12173.584596526623,13451.319857227803,25624.904737710953,0.00028395652589097153
event66,53,4.416666666666667,85028.09220552444,40394.16708505154,44633.92512047291,85028.09124560357,-0.0009599208715371788
event66,54,4.5,62897.492945194244,29880.61690030098,33016.876044893266,62897.492362737656,-0.0005824565960210748
event66,55,4.583333333333333,42708.17419886589,20289.30776114464,22418.866437721255,42708.17384183407,-0.00035703182584256865
event66,56,4.666666666666667,36884.33223962784,17522.58388389349,19361.748355734348,36884.33260667324,0.00036704540252685547
event66,57,4.75,19024.550303816795,9037.96431159377,9986.585992223025,19024.550359880926,5.6064131058519706e-05
event66,58,4.833333333333333,39213.869005441666,18629.27347711325,20584.59552832842,39213.86912667751,0.00012123584383516572
event66,59,4.916666666666667,31448.746472597122,14940.30845015049,16508.438022446633,31448.746181368828,-0.0002912282980105374
event66,60,5.0,24460.136204957962,11620.239887905122,12839.896317052842,24460.13666653633,0.0004615783673216356
event66,61,5.083333333333333,22907.11160004139,10882.446851611137,12024.664748430252,22907.11104106903,-0.0005589723587036133
event66,62,5.166666666666667,26401.416778564453,12542.481150591375,13858.93562797308,26401.41723008156,0.0004515171040111454
event66,63,5.25,15141.989052295685,7193.481813687086,7948.507238608599,15141.988892519475,-0.0001597762102392153
event66,64,5.333333333333333,12812.452226877213,6086.792298263312,6725.659928613902,12812.452368855476,0.00014197826294548577
event66,65,5.416666666666667,9706.403203308582,4611.206300580502,5095.196902728081,9706.403282773495,7.946491223265184e-05
event66,66,5.5,8541.63482785225,4057.861532118917,4483.773295733333,8541.634650456906,-0.00017739534359861864
event66,67,5.583333333333333,3494.30513381958,1660.0342544004322,1834.270879419148,3494.3051411718134,7.352233069468639e-06
event66,68,5.666666666666667,1941.2806406617165,922.2412574820221,1019.0393831796945,1941.280626796186,-1.3865530604562082e-05
event66,69,5.75,3106.049031019211,1475.586013033986,1630.4630179852247,3106.0490719735626,4.095435178896878e-05
event66,70,5.833333333333333,8541.63482785225,4057.861532118917,4483.773295733333,8541.634650456906,-0.00017739534359861864
event66,71,5.916666666666667,10094.659321010113,4795.654527452588,5299.004793557525,10094.659315025807,-5.984305971651338e-06
event66,72,6.0,4270.817413926125,2028.9307660594584,2241.8866478666664,4270.817325228453,-8.869767179930932e-05
event67,1,0.08333333333333333,2010.765528306365,960.002405307442,1050.763122998923,2010.7655112981797,-1.700818552308192e-05
event67,2,0.16666666666666666,10053.82764339447,4800.012041044235,5253.815602350235,10053.827581441403,-6.195306741574313e-05
event67,3,0.25,18096.88976407051,8640.021658444404,9456.868105626107,18096.89002506733,0.0002609968178148847
event67,4,0.3333333333333333,22118.420898914337,10560.02653862238,11558.394360291959,22118.420532214644,-0.00036669969449576456
event67,5,0.4166666666666667,18096.88976407051,8640.021658444404,9456.868105626107,18096.89002506733,0.0002609968178148847
event67,6,0.5,12064.593188464642,5760.0144699811935,6304.578718483448,12064.593494331837,0.0003058671954931924
event67,7,0.5833333333333334,16086.12422645092,7680.019242459536,8406.104983991385,16086.124090385438,-0.00013606548418465536
event67,8,0.6666666666666666,36193.77952814102,17280.04331688881,18913.736211252213,36193.78005013466,0.0005219936356297694
event67,9,0.75,18096.88976407051,8640.021658444404,9456.868105626107,18096.89002506733,0.0002609968178148847
event67,10,0.8333333333333334,96516.74550771713,46080.11575984955,50436.629747867584,96516.7479546547,0.0024469375639455393
event67,11,0.9166666666666666,148796.64933681488,71040.17815937997,77756.47117743493,148796.65006027222,0.0007234573276946321
event67,12,1.0,215151.91197395325,102720.25776462555,112431.65420932771,215151.91173019412,-0.00024375914654228836
event67,13,1.0833333333333333,120645.93160152435,57600.1442147255,63045.78738679886,120645.93089637757,-0.0007051467910059728
event67,14,1.1666666666666667,124667.46306419373,59520.14932289124,65147.313741302496,124667.4624546051,-0.0006095886274124496
event67,15,1.25,162872.00832366943,77760.19542293549,85111.81290073396,162872.0071513176,-0.0011723518400685862
event67,16,1.3333333333333333,114613.6344075203,54720.13684601784,59893.49756150246,114613.63256549835,-0.0018420219494146295
event67,17,1.4166666666666667,146785.88378429413,70080.17565503121,76705.70812926293,146785.88280544282,-0.0009788513270905241
event67,18,1.5,148796.64933681488,71040.17815937997,77756.47117743493,148796.65006027222,0.0007234573276946321
event67,19,1.5833333333333333,180968.8981771469,86400.2165517807,94568.68162536621,180968.89676160814,-0.0014155387762002647
event67,20,1.6666666666666667,154828.94599437714,73920.18519978524,80908.76079459192,154828.9444185257,-0.0015758514491608366
event67,21,1.75,18096.88976407051,8640.021658444404,9456.868105626107,18096.89002506733,0.0002609968178148847
event67,22,1.8333333333333333,38204.54517006874,18240.045823276043,19964.499346792698,38204.5455550909,0.00038502216193592176
event67,23,1.9166666666666667,108581.33900165558,51840.13021893502,56741.20878272057,108581.33975200653,0.0007503509477828629
event67,24,2.0,124667.46306419373,59520.14932289124,65147.313741302496,124667.4624546051,-0.0006095886274124496
event67,25,2.0833333333333335,40215.31057357788,19200.04816417694,21015.26240940094,40215.31032576561,-0.00024781226966297254
event67,26,2.1666666666666665,22118.420898914337,10560.02653862238,11558.394360291959,22118.420532214644,-0.00036669969449576456
event67,27,2.25,38204.54517006874,18240.045823276043,19964.499346792698,38204.5455550909,0.00038502216193592176
event67,28,2.3333333333333335,46247.60717153549,22080.05540685654,24167.551764678956,46247.60648441315,-0.0006871223486086819
event67,29,2.4166666666666665,42226.076155900955,20160.050573253633,22066.025582647326,42226.07574782372,-0.0004080772378074471
event67,30,2.5,24129.186376929283,11520.028939962387,12609.157436966896,24129.186988663674,0.0006117343909863848
event67,31,2.5833333333333335,52279.90385890007,24960.062651753426,27319.841207146645,52279.90447993279,0.0006210327192093246
event67,32,2.6666666666666665,66355.26263713837,31680.079508066177,34675.18312907219,66355.26187667847,-0.0007604598940815777
event67,33,2.75,40215.31057357788,19200.04816417694,21015.26240940094,40215.31032576561,-0.00024781226966297254
event67,34,2.8333333333333335,22118.420898914337,10560.02653862238,11558.394360291959,22118.420532214644,-0.00036669969449576456
event67,35,2.9166666666666665,12064.593188464642,5760.0144699811935,6304.578718483448,12064.593494331837,0.0003058671954931924
event67,36,3.0,14075.358763337135,6720.016871887446,7355.341891449691,14075.358809566498,4.622936194209615e-05
event67,37,3.0833333333333335,12064.593188464642,5760.0144699811935,6304.578718483448,12064.593494331837,0.0003058671954931924
event67,38,3.1666666666666665,8043.06211322546,3840.009621229768,4203.052491995692,8043.062045192719,-6.803274209232768e-05
event67,39,3.25,8043.06211322546,3840.009621229768,4203.052491995692,8043.062045192719,-6.803274209232768e-05
event67,40,3.3333333333333335,4021.53105661273,1920.004810614884,2101.526245997846,4021.5310225963594,-3.401637104616384e-05
event67,41,3.4166666666666665,6032.296594232321,2880.0072349905968,3152.289359241724,6032.2967471659185,0.0001529335977465962
event67,42,3.5,6032.296594232321,2880.0072349905968,3152.289359241724,6032.2967471659185,0.0001529335977465962
event67,43,3.5833333333333335,4021.53105661273,1920.004810614884,2101.526245997846,4021.5310225963594,-3.401637104616384e-05
event67,44,3.6666666666666665,4021.53105661273,1920.004810614884,2101.526245997846,4021.5310225963594,-3.401637104616384e-05
event67,45,3.75,8043.06211322546,3840.009621229768,4203.052491995692,8043.062045192719,-6.803274209232768e-05
event67,46,3.8333333333333335,6032.296594232321,2880.0072349905968,3152.289359241724,6032.2967471659185,0.0001529335977465962
event67,47,3.9166666666666665,4021.53105661273,1920.004810614884,2101.526245997846,4021.5310225963594,-3.401637104616384e-05
event67,48,4.0,2010.765528306365,960.002405307442,1050.763122998923,2010.7655112981797,-1.700818552308192e-05
event67,49,4.083333333333333,6032.296594232321,2880.0072349905968,3152.289359241724,6032.2967471659185,0.0001529335977465962
event67,50,4.166666666666667,4021.53105661273,1920.004810614884,2101.526245997846,4021.5310225963594,-3.401637104616384e-05
event67,51,4.25,8043.06211322546,3840.009621229768,4203.052491995692,8043.062045192719,-6.803274209232768e-05
event67,52,4.333333333333333,4021.53105661273,1920.004810614884,2101.526245997846,4021.5310225963594,-3.401637104616384e-05
event67,53,4.416666666666667,6032.296594232321,2880.0072349905968,3152.289359241724,6032.2967471659185,0.0001529335977465962
event67,54,4.5,2010.765528306365,960.002405307442,1050.763122998923,2010.7655112981797,-1.700818552308192e-05
event67,55,4.583333333333333,2010.765528306365,960.002405307442,1050.763122998923,2010.7655112981797,-1.700818552308192e-05
event67,56,4.666666666666667,4021.53105661273,1920.004810614884,2101.526245997846,4021.5310225963594,-3.401637104616384e-05
event67,57,4.75,6032.296594232321,2880.0072349905968,3152.289359241724,6032.2967471659185,0.0001529335977465962
event67,58,4.833333333333333,4021.53105661273,1920.004810614884,2101.526245997846,4021.5310225963594,-3.401637104616384e-05
event67,59,4.916666666666667,2010.765528306365,960.002405307442,1050.763122998923,2010.7655112981797,-1.700818552308192e-05
event67,60,5.0,4021.53105661273,1920.004810614884,2101.526245997846,4021.5310225963594,-3.401637104616384e-05
event67,61,5.083333333333333,6032.296594232321,2880.0072349905968,3152.289359241724,6032.2967471659185,0.0001529335977465962
event67,62,5.166666666666667,4021.53105661273,1920.004810614884,2101.526245997846,4021.5310225963594,-3.401637104616384e-05
event67,63,5.25,4021.53105661273,1920.004810614884,2101.526245997846,4021.5310225963594,-3.401637104616384e-05
event67,64,5.333333333333333,4021.53105661273,1920.004810614884,2101.526245997846,4021.5310225963594,-3.401637104616384e-05
event67,65,5.416666666666667,4021.53105661273,1920.004810614884,2101.526245997846,4021.5310225963594,-3.401637104616384e-05
event67,66,5.5,6032.296594232321,2880.0072349905968,3152.289359241724,6032.2967471659185,0.0001529335977465962
event67,67,5.583333333333333,6032.296594232321,2880.0072349905968,3152.289359241724,6032.2967471659185,0.0001529335977465962
event67,68,5.666666666666667,8043.06211322546,3840.009621229768,4203.052491995692,8043.062045192719,-6.803274209232768e-05
event67,69,5.75,6032.296594232321,2880.0072349905968,3152.289359241724,6032.2967471659185,0.0001529335977465962
event67,70,5.833333333333333,8043.06211322546,3840.009621229768,4203.052491995692,8043.062045192719,-6.803274209232768e-05
event67,71,5.916666666666667,6032.296594232321,2880.0072349905968,3152.289359241724,6032.2967471659185,0.0001529335977465962
event67,72,6.0,6032.296594232321,2880.0072349905968,3152.289359241724,6032.2967471659185,0.0001529335977465962
event68,1,0.08333333333333333,1921.7750541865826,910.4380255438388,1011.3370286427439,1921.775017811358,-3.6375224567564146e-05
event68,2,0.16666666666666666,9608.875304460526,4552.190152701735,5056.68515175879,9608.875298190118,-6.270407538977452e-06
event68,3,0.25,17295.975476503372,8193.942252367735,9102.033224135637,17295.97535158396,-0.0001249194137926679
event68,4,0.3333333333333333,21139.52560722828,10014.818245750666,11124.707361477615,21139.525700688362,9.34600811888231e-05
event68,5,0.4166666666666667,17295.975476503372,8193.942252367735,9102.033224135637,17295.97535158396,-0.0001249194137926679
event68,6,0.5,11530.650332570076,5462.628173244,6068.022159326077,11530.650392127038,5.955696087767137e-05
event68,7,0.5833333333333334,15374.20043349266,7283.50420435071,8090.696229141951,15374.200142490865,-0.00029100179654051317
event68,8,0.6666666666666666,34591.950953006744,16387.88450473547,18204.066448271275,34591.95070316792,-0.0002498388275853358
event68,9,0.75,17295.975476503372,8193.942252367735,9102.033224135637,17295.97535158396,-0.0001249194137926679
event68,10,0.8333333333333334,92245.20266056061,43701.025385952,48544.17727460861,92245.2031370163,0.000476455687021371
event68,11,0.9166666666666666,142211.35413646698,67372.41402807237,74838.94010839463,142211.35488405227,0.0007475852762581781
event68,12,1.0,205629.93097305298,97416.8686800003,108213.06229305267,205629.93267917633,0.0017061233520507812
event68,13,1.0833333333333333,115306.50281906128,54626.28128628731,60680.221532773976,115306.50337858201,0.0005595207258011214
event68,14,1.1666666666666667,119150.0529050827,56447.15746936799,62702.89543571472,119150.05487165452,0.0019665718064061366
event68,15,1.25,155663.7796163559,73745.48021354676,81918.29940280915,155663.77825908663,-0.001357269284198992
event68,16,1.3333333333333333,109541.1776304245,51894.9669965744,57646.2106338501,109541.17726078034,-0.000369644163583871
event68,17,1.4166666666666667,140289.57843780518,66461.97575116158,73827.6026866436,140289.57607479097,-0.002363014209549874
event68,18,1.5,142211.35413646698,67372.41402807237,74838.94010839463,142211.35488405227,0.0007475852762581781
event68,19,1.5833333333333333,172959.75518226624,81939.42259807588,91020.33258419037,172959.7541033745,-0.0010788917570607737
event68,20,1.6666666666666667,147976.67944431305,70103.72826914788,77872.95117516517,147976.68039541246,0.0009510994132142514
event68,21,1.75,17295.975476503372,8193.942252367735,9102.033224135637,17295.97535158396,-0.0001249194137926679
event68,22,1.8333333333333333,36513.725996017456,17298.32246351242,19215.403532505035,36513.72654469014,0.0005486726804520003
event68,23,1.9166666666666667,103775.85303783417,49163.65357718468,54612.19946064949,103775.8532108307,0.00017299652245128527
event68,24,2.0,119150.0529050827,56447.15746936799,62702.89543571472,119150.05487165452,0.0019665718064061366
event68,25,2.0833333333333335,38435.5012178421,18208.76061080694,20226.74060703516,38435.50119276047,-2.5081630155909806e-05
event68,26,2.1666666666666665,21139.52560722828,10014.818245750666,11124.707361477615,21139.525700688362,9.34600811888231e-05
event68,27,2.25,36513.725996017456,17298.32246351242,19215.403532505035,36513.72654469014,0.0005486726804520003
event68,28,2.3333333333333335,44200.826317071915,20940.074571418765,23260.751745653153,44200.82590556145,-0.0004115104711672757
event68,29,2.4166666666666665,40357.276022434235,19119.19844750166,21238.077574932577,40357.27556498051,-0.0004574537269945722
event68,30,2.5,23061.300665140152,10925.256346488,12136.044318652153,23061.300784254076,0.00011911392175534274
event68,31,2.5833333333333335,49966.15141630173,23671.388685131074,26294.762731170656,49966.15082817078,-0.0005881309516553301
event68,32,2.6666666666666665,63418.57671737671,30044.454888129236,33374.12182924747,63418.576826381686,0.00010900497727561742
event68,33,2.75,38435.5012178421,18208.76061080694,20226.74060703516,38435.50119276047,-2.5081630155909806e-05
event68,34,2.8333333333333335,21139.52560722828,10014.818245750666,11124.707361477615,21139.525700688362,9.34600811888231e-05
event68,35,2.9166666666666665,11530.650332570076,5462.628173244,6068.022159326077,11530.650392127038,5.955696087767137e-05
event68,36,3.0,13452.425301074982,6373.066159486771,7079.359141588211,13452.4255900383,0.00028896331787109375
event68,37,3.0833333333333335,11530.650332570076,5462.628173244,6068.022159326077,11530.650392127038,5.955696087767137e-05
event68,38,3.1666666666666665,7687.10021674633,3641.752102175355,4045.3481145709757,7687.100071245432,-0.00014550089827025658
event68,39,3.25,7687.10021674633,3641.752102175355,4045.3481145709757,7687.100071245432,-0.00014550089827025658
event68,40,3.3333333333333335,3843.550108373165,1820.8760510876775,2022.6740572854878,3843.550035622716,-7.275044913512829e-05
event68,41,3.4166666666666665,5765.325166285038,2731.314086622,3034.0110796630383,5765.325196063519,2.9778480438835686e-05
event68,42,3.5,5765.325166285038,2731.314086622,3034.0110796630383,5765.325196063519,2.9778480438835686e-05
event68,43,3.5833333333333335,3843.550108373165,1820.8760510876775,2022.6740572854878,3843.550035622716,-7.275044913512829e-05
event68,44,3.6666666666666665,3843.550108373165,1820.8760510876775,2022.6740572854878,3843.550035622716,-7.275044913512829e-05
event68,45,3.75,7687.10021674633,3641.752102175355,4045.3481145709757,7687.100071245432,-0.00014550089827025658
event68,46,3.8333333333333335,5765.325166285038,2731.314086622,3034.0110796630383,5765.325196063519,2.9778480438835686e-05
event68,47,3.9166666666666665,3843.550108373165,1820.8760510876775,2022.6740572854878,3843.550035622716,-7.275044913512829e-05
event68,48,4.0,1921.7750541865826,910.4380255438388,1011.3370286427439,1921.775017811358,-3.6375224567564146e-05
event68,49,4.083333333333333,5765.325166285038,2731.314086622,3034.0110796630383,5765.325196063519,2.9778480438835686e-05
event68,50,4.166666666666667,3843.550108373165,1820.8760510876775,2022.6740572854878,3843.550035622716,-7.275044913512829e-05
event68,51,4.25,7687.10021674633,3641.752102175355,4045.3481145709757,7687.100071245432,-0.00014550089827025658
event68,52,4.333333333333333,3843.550108373165,1820.8760510876775,2022.6740572854878,3843.550035622716,-7.275044913512829e-05
event68,53,4.416666666666667,5765.325166285038,2731.314086622,3034.0110796630383,5765.325196063519,2.9778480438835686e-05
event68,54,4.5,1921.7750541865826,910.4380255438388,1011.3370286427439,1921.775017811358,-3.6375224567564146e-05
event68,55,4.583333333333333,1921.7750541865826,910.4380255438388,1011.3370286427439,1921.775017811358,-3.6375224567564146e-05
event68,56,4.666666666666667,3843.550108373165,1820.8760510876775,2022.6740572854878,3843.550035622716,-7.275044913512829e-05
event68,57,4.75,5765.325166285038,2731.314086622,3034.0110796630383,5765.325196063519,2.9778480438835686e-05
event68,58,4.833333333333333,3843.550108373165,1820.8760510876775,2022.6740572854878,3843.550035622716,-7.275044913512829e-05
event68,59,4.916666666666667,1921.7750541865826,910.4380255438388,1011.3370286427439,1921.775017811358,-3.6375224567564146e-05
event68,60,5.0,3843.550108373165,1820.8760510876775,2022.6740572854878,3843.550035622716,-7.275044913512829e-05
event68,61,5.083333333333333,5765.325166285038,2731.314086622,3034.0110796630383,5765.325196063519,2.9778480438835686e-05
event68,62,5.166666666666667,3843.550108373165,1820.8760510876775,2022.6740572854878,3843.550035622716,-7.275044913512829e-05
event68,63,5.25,3843.550108373165,1820.8760510876775,2022.6740572854878,3843.550035622716,-7.275044913512829e-05
event68,64,5.333333333333333,3843.550108373165,1820.8760510876775,2022.6740572854878,3843.550035622716,-7.275044913512829e-05
event68,65,5.416666666666667,3843.550108373165,1820.8760510876775,2022.6740572854878,3843.550035622716,-7.275044913512829e-05
event68,66,5.5,5765.325166285038,2731.314086622,3034.0110796630383,5765.325196063519,2.9778480438835686e-05
event68,67,5.583333333333333,5765.325166285038,2731.314086622,3034.0110796630383,5765.325196063519,2.9778480438835686e-05
event68,68,5.666666666666667,7687.10021674633,3641.752102175355,4045.3481145709757,7687.100071245432,-0.00014550089827025658
event68,69,5.75,5765.325166285038,2731.314086622,3034.0110796630383,5765.325196063519,2.9778480438835686e-05
event68,70,5.833333333333333,7687.10021674633,3641.752102175355,4045.3481145709757,7687.100071245432,-0.00014550089827025658
event68,71,5.916666666666667,5765.325166285038,2731.314086622,3034.0110796630383,5765.325196063519,2.9778480438835686e-05
event68,72,6.0,5765.325166285038,2731.314086622,3034.0110796630383,5765.325196063519,2.9778480438835686e-05
event69,1,0.08333333333333333,1823.6711425706744,874.8954873155803,948.7756552550942,1823.6711814165117,3.884583713897882e-05
event69,2,0.16666666666666666,9118.355732411146,4374.477463257313,4743.878269153834,9118.355851042272,0.0001186311255878536
event69,3,0.25,16413.04026544094,7874.059414452315,8538.980850988626,16413.04029750824,3.2067298889160156e-05
event69,4,0.3333333333333333,20060.382567346096,9623.85036125183,10436.532206094265,20060.382690346243,0.00012300014714128338
event69,5,0.4166666666666667,16413.04026544094,7874.059414452315,8538.980850988626,16413.04029750824,3.2067298889160156e-05
event69,6,0.5,10942.026890814304,5249.372935882211,5692.653954932094,10942.027059543134,0.00016872882861207472
event69,7,0.5833333333333334,14589.369140565395,6999.163898524643,7590.205242040754,14589.369451332093,0.0003107666971118306
event69,8,0.6666666666666666,32826.08053088188,15748.11882890463,17077.961701977252,32826.08059501648,6.413459777832031e-05
event69,9,0.75,16413.04026544094,7874.059414452315,8538.980850988626,16413.04029750824,3.2067298889160156e-05
event69,10,0.8333333333333334,87536.21512651443,41994.98348705769,45541.23163945675,87536.21647634507,0.0013498306288965978
event69,11,0.9166666666666666,134951.66438817978,64742.26612830162,70209.39825987816,134951.6646730423,0.00028486252995207906
event69,12,1.0,195132.81321525574,93613.81756920816,101518.9956460476,195132.81769447328,0.004479217532207258
event69,13,1.0833333333333333,109420.2686548233,52493.72931952477,56926.53933529854,109420.26920452119,0.000549697877431754
event69,14,1.1666666666666667,113067.61091947556,54243.52023022175,58824.09068925381,113067.6120218277,0.001102352143789176
event69,15,1.25,147717.36294031143,70866.53475461007,76850.82818570138,147717.36260232926,-0.00033798218646552414
event69,16,1.3333333333333333,103949.25534725189,49869.043049240114,54080.212298011786,103949.25326604844,-0.002081203456327785
event69,17,1.4166666666666667,133127.9940009117,63867.371062326434,69260.62293858528,133127.9963722229,0.0023713111877441406
event69,18,1.5,134951.66438817978,64742.26612830162,70209.39825987816,134951.6646730423,0.00028486252995207906
event69,19,1.5833333333333333,164130.40280342102,78740.59401841165,85389.80878500939,164130.4023935318,-0.0004098892241017893
event69,20,1.6666666666666667,140422.6776957512,67366.95237865449,73055.72531709672,140422.67678899766,-0.0009067535429494455
event69,21,1.75,16413.04026544094,7874.059414452315,8538.980850988626,16413.04029750824,3.2067298889160156e-05
event69,22,1.8333333333333333,34649.75170791149,16623.01428604126,18026.73742187023,34649.75204372406,0.0003358125686645508
event69,23,1.9166666666666667,98478.24162244797,47244.35624940396,51233.88537304402,98478.24085931778,-0.0007631301923538558
event69,24,2.0,113067.61091947556,54243.52023022175,58824.09068925381,113067.6120218277,0.001102352143789176
event69,25,2.0833333333333335,36473.422929644585,17497.90985302925,18975.513076615334,36473.42340416909,0.0004745245023514144
event69,26,2.1666666666666665,20060.382567346096,9623.85036125183,10436.532206094265,20060.382690346243,0.00012300014714128338
event69,27,2.25,34649.75170791149,16623.01428604126,18026.73742187023,34649.75204372406,0.0003358125686645508
event69,28,2.3333333333333335,41944.43640112877,20122.59628185034,21821.840119278433,41944.43697597981,0.0005748510338889901
event69,29,2.4166666666666665,38297.094106674194,18372.805310726166,19924.28879594803,38297.09364562035,-0.0004610538453562185
event69,30,2.5,21884.05378162861,10498.745871764422,11385.307909864188,21884.054119086268,0.00033745765722414944
event69,31,2.5833333333333335,47415.449410676956,22747.282613945008,24668.16679673195,47415.44888393879,-0.0005267381675366778
event69,32,2.6666666666666665,60181.147664785385,28871.551070702077,31309.596594083312,60181.14660611153,-0.0010586738608253654
event69,33,2.75,36473.422929644585,17497.90985302925,18975.513076615334,36473.42340416909,0.0004745245023514144
event69,34,2.8333333333333335,20060.382567346096,9623.85036125183,10436.532206094265,20060.382690346243,0.00012300014714128338
event69,35,2.9166666666666665,10942.026890814304,5249.372935882211,5692.653954932094,10942.027059543134,0.00016872882861207472
event69,36,3.0,12765.698082745075,6124.268464228511,6641.429618516565,12765.698042142392,-4.0602683839097153e-05
event69,37,3.0833333333333335,10942.026890814304,5249.372935882211,5692.653954932094,10942.027059543134,0.00016872882861207472
event69,38,3.1666666666666665,7294.684570282698,3499.5819492623214,3795.102621020377,7294.684725666047,0.0001553833485559153
event69,39,3.25,7294.684570282698,3499.5819492623214,3795.102621020377,7294.684725666047,0.0001553833485559153
event69,40,3.3333333333333335,3647.342285141349,1749.7909746311607,1897.5513105101884,3647.3423628330233,7.769167427795765e-05
event69,41,3.4166666666666665,5471.013445407152,2624.6864679411055,2846.326977466047,5471.013529771567,8.436441430603736e-05
event69,42,3.5,5471.013445407152,2624.6864679411055,2846.326977466047,5471.013529771567,8.436441430603736e-05
event69,43,3.5833333333333335,3647.342285141349,1749.7909746311607,1897.5513105101884,3647.3423628330233,7.769167427795765e-05
event69,44,3.6666666666666665,3647.342285141349,1749.7909746311607,1897.5513105101884,3647.3423628330233,7.769167427795765e-05
event69,45,3.75,7294.684570282698,3499.5819492623214,3795.102621020377,7294.684725666047,0.0001553833485559153
event69,46,3.8333333333333335,5471.013445407152,2624.6864679411055,2846.326977466047,5471.013529771567,8.436441430603736e-05
event69,47,3.9166666666666665,3647.342285141349,1749.7909746311607,1897.5513105101884,3647.3423628330233,7.769167427795765e-05
event69,48,4.0,1823.6711425706744,874.8954873155803,948.7756552550942,1823.6711814165117,3.884583713897882e-05
event69,49,4.083333333333333,5471.013445407152,2624.6864679411055,2846.326977466047,5471.013529771567,8.436441430603736e-05
event69,50,4.166666666666667,3647.342285141349,1749.7909746311607,1897.5513105101884,3647.3423628330233,7.769167427795765e-05
event69,51,4.25,7294.684570282698,3499.5819492623214,3795.102621020377,7294.684725666047,0.0001553833485559153
event69,52,4.333333333333333,3647.342285141349,1749.7909746311607,1897.5513105101884,3647.3423628330233,7.769167427795765e-05
event69,53,4.416666666666667,5471.013445407152,2624.6864679411055,2846.326977466047,5471.013529771567,8.436441430603736e-05
event69,54,4.5,1823.6711425706744,874.8954873155803,948.7756552550942,1823.6711814165117,3.884583713897882e-05
event69,55,4.583333333333333,1823.6711425706744,874.8954873155803,948.7756552550942,1823.6711814165117,3.884583713897882e-05
event69,56,4.666666666666667,3647.342285141349,1749.7909746311607,1897.5513105101884,3647.3423628330233,7.769167427795765e-05
event69,57,4.75,5471.013445407152,2624.6864679411055,2846.326977466047,5471.013529771567,8.436441430603736e-05
event69,58,4.833333333333333,3647.342285141349,1749.7909746311607,1897.5513105101884,3647.3423628330233,7.769167427795765e-05
event69,59,4.916666666666667,1823.6711425706744,874.8954873155803,948.7756552550942,1823.6711814165117,3.884583713897882e-05
event69,60,5.0,3647.342285141349,1749.7909746311607,1897.5513105101884,3647.3423628330233,7.769167427795765e-05
event69,61,5.083333333333333,5471.013445407152,2624.6864679411055,2846.326977466047,5471.013529771567,8.436441430603736e-05
event69,62,5.166666666666667,3647.342285141349,1749.7909746311607,1897.5513105101884,3647.3423628330233,7.769167427795765e-05
event69,63,5.25,3647.342285141349,1749.7909746311607,1897.5513105101884,3647.3423628330233,7.769167427795765e-05
event69,64,5.333333333333333,3647.342285141349,1749.7909746311607,1897.5513105101884,3647.3423628330233,7.769167427795765e-05
event69,65,5.416666666666667,3647.342285141349,1749.7909746311607,1897.5513105101884,3647.3423628330233,7.769167427795765e-05
event69,66,5.5,5471.013445407152,2624.6864679411055,2846.326977466047,5471.013529771567,8.436441430603736e-05
event69,67,5.583333333333333,5471.013445407152,2624.6864679411055,2846.326977466047,5471.013529771567,8.436441430603736e-05
event69,68,5.666666666666667,7294.684570282698,3499.5819492623214,3795.102621020377,7294.684725666047,0.0001553833485559153
event69,69,5.75,5471.013445407152,2624.6864679411055,2846.326977466047,5471.013529771567,8.436441430603736e-05
event69,70,5.833333333333333,7294.684570282698,3499.5819492623214,3795.102621020377,7294.684725666047,0.0001553833485559153
event69,71,5.916666666666667,5471.013445407152,2624.6864679411055,2846.326977466047,5471.013529771567,8.436441430603736e-05
event69,72,6.0,5471.013445407152,2624.6864679411055,2846.326977466047,5471.013529771567,8.436441430603736e-05
event70,1,0.08333333333333333,1941.2806406617165,922.2412574820221,1019.0393831796945,1941.280626796186,-1.3865530604562082e-05
event70,2,0.16666666666666666,9706.403203308582,4611.206300580502,5095.196902728081,9706.403282773495,7.946491223265184e-05
event70,3,0.25,17471.525743603706,8300.171293836833,9171.354449766875,17471.52608046532,0.00033686161077639554
event70,4,0.3333333333333333,21354.087099432945,10144.65388057232,11209.433218860628,21354.086920917034,-0.00017851591292128433
event70,5,0.4166666666666667,17471.525743603706,8300.171293836833,9171.354449766875,17471.52608046532,0.00033686161077639554
event70,6,0.5,11647.68385142088,5533.4475486844785,6114.236302736402,11647.684121358396,0.000269937515440688
event70,7,0.5833333333333334,15530.245125293732,7377.930059856177,8152.315065437556,15530.245014369488,-0.00011092424483649665
event70,8,0.6666666666666666,34943.05148720741,16600.342587673666,18342.70889953375,34943.05216093064,0.0006737232215527911
event70,9,0.75,17471.525743603706,8300.171293836833,9171.354449766875,17471.52608046532,0.00033686161077639554
